# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project78896\fs-IDMer_0-71-78924\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'MS-GF+_2019-01-08T17:24:51', 2: 'MS-GF+_2019-01-08T18:06:27', 3: 'MS-GF+_2019-01-08T18:54:28', 4: 'MS-GF+_2019-01-08T19:44:17', 5: 'MS-GF+_2019-01-08T20:30:51', 6: 'MS-GF+_2019-01-08T22:00:34', 7: 'MS-GF+_2019-01-08T23:24:36', 8: 'MS-GF+_2019-01-09T00:51:20', 9: 'MS-GF+_2019-01-09T02:19:48', 10: 'MS-GF+_2019-01-09T03:36:51'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"sll1721"	1	0	47	42	42	46	50	55	46	51	49	49	38
"sll1722"	1	0	104	80	82	93	74	69	72	78	64	79	62
"sll1723"	1	0	65	37	34	27	35	33	32	38	36	52	43
"sll1724"	1	0	31	29	21	24	25	25	24	14	13	18	23
"sll1725"	1	0	60	30	18	23	16	34	24	23	22	18	23
"sll1726"	1	0	36	52	42	52	40	31	26	19	24	30	18
"sll1730"	1	0	43	64	48	50	54	46	33	38	24	27	33
"sll1732"	1	0	10	7	8	8	6	10	6	8	5	4	1
"sll1733"	1	0	13	21	32	24	30	17	14	10	17	16	12
"sll1734"	1	0	86	78	66	68	83	72	160	161	134	121	114
"sll1735"	1	0	8	5	4	1	8	5	23	23	24	18	14
"sll1736"	1	0	9	8	8	7	7	6	10	6	11	4	6
"sll1737"	1	0	6	11	7	7	5	5	1	4	6	3	2
"sll1738"	1	0	35	14	5	11	22	6	18	9	15	16	17
"sll1739"	1	0	112	90	67	79	78	80	66	61	74	85	72
"sll1740"	1	0	91	36	51	45	50	45	59	53	53	46	42
"sll1742"	1	0	70	51	38	36	36	50	74	80	100	115	78
"sll1743"	1	0	36	35	28	26	32	27	35	39	54	57	40
"sll1744"	1	0	74	73	67	62	62	50	78	92	106	109	111
"sll1745"	1	0	33	12	14	15	13	10	23	21	27	28	30
"sll1746"	1	0	39	31	41	49	50	44	86	105	118	153	139
"sll1747"	1	0	73	55	54	70	58	76	85	88	73	101	88
"sll1749"	1	0	23	4	9	17	8	14	13	9	8	5	13
"sll1750"	1	0	80	71	62	62	41	62	68	77	71	95	65
"sll1751"	1	0	6	1	0	0	0	1	1	1	2	4	5
"sll1752"	1	0	39	7	13	11	4	13	17	9	11	13	12
"sll1755"	1	0	21	6	6	3	13	3	12	9	12	12	6
"sll1757"	1	0	44	22	17	23	21	12	21	24	20	24	26
"sll1758"	1	0	42	17	12	24	17	18	23	24	19	25	19
"sll1760"	1	0	11	3	4	4	3	3	8	4	5	5	6
"sll1761"	1	0	68	53	50	56	46	48	40	40	30	34	51
"sll1762"	1	0	47	26	43	33	33	54	46	59	57	55	53
"sll1763"	1	0	25	17	14	17	11	5	28	19	14	25	19
"sll1764"	1	0	11	5	5	3	5	7	10	7	9	14	5
"sll1765"	1	0	19	16	19	10	11	12	28	25	27	20	24
"sll1766"	1	0	48	35	34	34	39	54	38	50	37	57	40
"sll1767"	1	0	34	25	36	30	22	21	34	26	34	41	30
"sll1768"	1	0	17	1	2	3	3	2	10	7	7	10	10
"sll1769"	1	0	17	14	13	19	17	5	19	28	20	22	17
"sll1770"	1	0	168	98	90	88	89	98	116	102	97	97	109
"sll1771"	1	0	61	34	26	29	22	35	62	63	82	51	66
"sll1772"	1	0	154	64	74	69	75	62	77	74	86	87	67
"sll1773"	1	0	18	8	23	11	11	21	3	13	17	11	13
"sll1774"	1	0	3	1	0	2	0	0	1	1	1	1	0
"sll1775"	1	0	109	126	83	96	111	105	131	127	108	112	109
"sll1776"	1	0	26	6	5	9	12	9	13	23	21	22	18
"sll1783"	1	0	16	15	16	19	23	14	20	20	15	17	18
"sll1784"	1	0	19	10	10	10	12	10	20	16	18	17	28
"sll1785"	1	0	39	28	30	30	34	34	83	82	80	91	55
"sll1786"	1	0	26	5	7	2	9	8	16	14	15	18	19
"sll1787"	1	0	237	155	141	150	167	140	191	206	218	213	204
"sll1789"	1	0	290	198	207	227	215	184	277	283	300	301	288
"sll1791"	1	0	7	0	0	1	0	0	1	2	1	2	3
"sll1792"	1	0	23	6	3	10	4	4	14	19	17	14	16
"sll1796"	1	0	15	17	11	9	10	20	11	17	26	10	9
"sll1797"	1	0	34	29	43	25	27	27	19	24	28	14	22
"sll1799"	1	0	64	57	61	63	54	68	63	74	81	86	92
"sll1800"	1	0	92	60	60	67	75	51	65	87	100	96	75
"sll1801"	1	0	55	27	38	31	31	34	25	32	36	28	25
"sll1802"	1	0	146	61	78	61	102	71	95	78	82	84	75
"sll1803"	1	0	59	11	25	22	25	24	33	23	29	17	25
"sll1804"	1	0	79	49	50	47	47	42	42	59	52	63	65
"sll1805"	1	0	75	30	27	26	40	32	53	69	47	51	50
"sll1806"	1	0	45	66	46	56	75	55	99	105	120	147	135
"sll1807"	1	0	43	27	23	24	25	28	18	16	20	25	18
"sll1808"	1	0	56	59	51	58	48	59	63	64	74	82	80
"sll1809"	1	0	50	50	64	49	48	61	82	81	89	98	90
"sll1810"	1	0	57	41	32	29	27	36	35	33	43	47	54
"sll1811"	1	0	50	24	22	9	16	24	23	22	24	18	20
"sll1812"	1	0	69	38	39	36	51	47	57	58	57	59	46
"sll1813"	1	0	68	83	63	68	64	45	87	88	95	94	85
"sll1814"	1	0	51	32	33	29	39	41	27	29	36	32	33
"sll1815"	1	0	24	16	27	16	31	24	44	41	49	46	46
"sll1816"	1	0	115	68	48	48	48	65	53	66	62	55	58
"sll1817"	1	0	36	45	59	50	50	42	49	58	50	53	38
"sll1818"	1	0	59	70	50	64	66	71	81	85	102	82	82
"sll1819"	1	0	74	50	47	45	56	57	42	28	42	37	49
"sll1820"	1	0	56	37	26	33	27	23	40	39	35	50	38
"sll1821"	1	0	74	45	36	44	56	39	44	52	63	55	52
"sll1822"	1	0	54	18	16	24	20	18	27	36	32	29	22
"sll1823"	1	0	78	58	42	40	49	54	71	69	74	63	65
"sll1824"	1	0	12	3	6	11	8	3	5	4	3	6	2
"sll1825"	1	0	10	4	7	11	6	5	8	8	3	4	2
"sll1830"	1	0	53	30	53	29	44	35	35	39	37	31	34
"sll1831"	1	0	40	18	21	17	18	23	21	16	13	20	21
"sll1832"	1	0	8	3	1	1	2	3	3	3	3	4	3
"sll1833"	1	0	116	63	57	62	61	44	34	52	49	47	46
"sll1834"	1	0	18	7	4	2	5	5	24	19	19	14	9
"sll1835"	1	0	26	13	25	25	26	29	24	33	39	26	39
"sll1837"	1	0	12	4	7	9	7	12	16	12	8	11	14
"sll1841"	1	0	58	38	32	29	31	46	90	79	78	86	72
"sll1845"	1	0	10	5	7	6	4	1	4	5	4	2	5
"sll1848"	1	0	24	26	32	21	26	21	11	13	16	9	17
"sll1849"	1	0	46	60	32	60	44	55	47	44	49	57	35
"sll1851"	1	0	12	2	5	6	9	6	19	13	13	3	6
"sll1852"	1	0	33	16	12	20	16	25	32	25	39	30	38
"sll1853"	1	0	27	22	22	23	22	25	13	27	17	24	21
"sll1854"	1	0	56	48	57	60	51	66	79	87	80	81	71
"sll1858"	1	0	72	45	28	40	51	46	28	31	40	28	35
"sll1861"	1	0	66	13	17	7	10	18	33	28	25	21	25
"sll1862"	1	0	17	9	2	5	4	3	16	8	11	13	9
"sll1863"	1	0	48	17	14	17	23	27	44	48	52	39	47
"sll1864"	1	0	100	82	73	82	77	80	42	57	63	52	53
"sll1865"	1	0	66	46	29	56	43	36	28	40	42	41	35
"sll1866"	1	0	10	2	4	1	5	4	6	5	4	5	4
"sll1868"	1	0	141	63	65	72	73	71	75	83	72	89	80
"sll1869"	1	0	48	27	25	25	32	25	34	28	30	23	24
"sll1870"	1	0	37	20	16	16	17	15	21	12	17	25	17
"sll1871"	1	0	89	46	36	44	45	39	50	67	64	44	60
"sll1872"	1	0	95	79	86	76	70	88	57	67	70	83	85
"sll1873"	1	0	34	16	21	14	25	28	51	54	42	45	49
"sll1874"	1	0	83	50	48	53	49	44	53	39	32	52	43
"sll1875"	1	0	42	15	10	11	11	14	23	30	27	25	23
"sll1876"	1	0	74	63	55	52	52	65	46	49	47	45	54
"sll1878"	1	0	47	24	32	17	25	22	29	27	18	19	19
"sll1879"	1	0	65	25	26	26	38	26	33	27	29	25	26
"sll1880"	1	0	19	7	12	11	6	10	17	16	12	19	7
"sll1882"	1	0	24	16	12	9	11	13	17	28	15	18	21
"sll1883"	1	0	45	28	31	28	29	29	28	33	40	38	36
"sll1884"	1	0	72	26	31	27	29	38	37	32	29	31	54
"sll1885"	1	0	37	55	45	54	53	43	33	35	40	35	30
"sll1886"	1	0	10	6	4	2	4	7	3	0	2	3	6
"sll1888"	1	0	24	10	10	8	9	13	17	17	14	24	13
"sll1890"	1	0	9	3	3	4	6	6	5	6	9	7	12
"sll1891"	1	0	8	4	3	3	5	5	10	12	14	10	11
"sll1892"	1	0	17	14	13	16	16	19	14	15	15	12	17
"sll1893"	1	0	40	17	20	18	14	19	18	30	17	16	19
"sll1894"	1	0	88	51	33	39	35	38	68	76	66	68	75
"sll1895"	1	0	94	58	47	50	60	52	39	34	43	35	48
"sll1897"	1	0	46	21	21	22	29	21	28	28	24	24	32
"sll1898"	1	0	13	5	3	6	3	3	2	6	3	2	2
"sll1899"	1	0	22	29	30	37	29	14	18	18	20	28	15
"sll1900"	1	0	21	19	16	19	11	27	13	25	9	4	17
"sll1902"	1	0	104	104	75	95	82	79	99	86	95	86	85
"sll1905"	1	0	129	33	33	44	45	55	89	84	106	110	109
"sll1906"	1	0	30	30	20	18	23	25	15	14	18	17	14
"sll1908"	1	0	82	33	35	33	39	31	68	79	84	80	86
"sll1909"	1	0	35	31	16	37	28	46	50	55	50	42	47
"sll1910"	1	0	156	87	77	68	68	90	85	82	94	82	94
"sll1911"	1	0	40	30	25	34	28	43	63	65	48	77	52
"sll1912"	1	0	11	6	3	4	3	2	3	1	3	5	6
"sll1913"	1	0	48	27	26	22	27	30	35	18	26	35	25
"sll1915"	1	0	37	16	27	24	16	23	21	18	24	19	17
"sll1916"	1	0	21	8	5	7	3	3	9	7	6	4	7
"sll1917"	1	0	38	14	15	20	19	24	14	20	17	27	24
"sll1920"	1	0	51	16	20	16	20	16	17	17	17	23	16
"sll1921"	1	0	64	46	29	25	36	29	30	40	49	37	39
"sll1924"	1	0	57	18	16	33	21	14	19	18	13	20	32
"sll1925"	1	0	21	19	23	15	21	13	22	15	17	24	20
"sll1926"	1	0	5	49	29	39	41	39	14	11	12	23	13
"sll1927"	1	0	92	62	50	70	72	55	58	54	59	54	59
"sll1929"	1	0	35	23	23	22	25	29	12	6	15	18	16
"sll1930"	1	0	4	2	1	1	2	0	4	4	3	1	2
"sll1931"	1	0	64	41	35	27	35	45	46	53	55	59	66
"sll1932"	1	0	290	264	207	237	213	243	248	269	206	234	215
"sll1933"	1	0	120	71	63	66	57	68	90	96	91	100	77
"sll1934"	1	0	18	12	11	14	15	14	4	1	9	8	9
"sll1937"	1	0	20	7	11	8	8	8	18	12	16	11	6
"sll1938"	1	0	21	18	12	11	15	18	10	11	20	20	14
"sll1939"	1	0	39	29	24	26	28	24	31	27	32	37	40
"sll1940"	1	0	16	7	2	7	6	11	16	14	17	21	15
"sll1941"	1	0	164	80	73	72	93	96	117	106	122	139	118
"sll1942"	1	0	14	16	13	13	10	20	12	7	12	12	5
"sll1945"	1	0	90	45	48	49	34	58	71	68	97	69	77
"sll1946"	1	0	39	30	18	24	27	22	23	21	28	23	34
"sll1949"	1	0	11	3	8	6	6	6	7	10	7	7	4
"sll1950"	1	0	25	25	18	31	21	21	21	18	24	18	17
"sll1951"	1	0	20	16	12	8	7	7	17	19	17	13	16
"sll1954"	1	0	137	96	75	78	89	84	85	99	81	69	85
"sll1956"	1	0	16	7	6	9	9	16	9	8	9	10	7
"sll1957"	1	0	23	15	9	14	11	7	11	7	5	6	11
"sll1958"	1	0	58	59	47	54	54	45	52	44	42	41	37
"sll1959"	1	0	14	22	19	19	15	13	8	10	12	13	13
"sll1960"	1	0	11	28	17	21	27	21	1	9	10	8	17
"sll1961"	1	0	54	37	39	34	37	39	50	57	53	60	53
"sll1965"	1	0	18	35	24	28	37	25	18	18	27	18	16
"sll1967"	1	0	88	59	63	48	46	26	50	52	52	68	61
"sll1968"	1	0	45	30	33	35	29	36	29	27	28	40	30
"sll1969"	1	0	19	19	41	29	30	24	19	13	14	17	12
"sll1971"	1	0	70	55	38	53	51	43	61	35	46	54	53
"sll1973"	1	0	16	3	4	4	4	7	10	5	3	1	2
"sll1979"	1	0	29	24	10	20	11	9	20	22	16	16	20
"sll1980"	1	0	10	23	11	18	12	14	16	12	17	12	14
"sll1981"	1	0	62	23	23	21	21	39	60	59	63	47	47
"sll1982"	1	0	65	68	55	82	63	63	47	65	41	60	51
"sll1985"	1	0	13	7	6	2	6	11	9	7	11	6	7
"sll1987"	1	0	142	88	115	121	97	116	123	129	131	130	122
"sll1988"	1	0	46	11	29	15	15	10	32	42	31	29	30
"sll1994"	1	0	59	46	61	36	46	40	73	94	89	82	79
"sll1995"	1	0	82	49	35	62	41	66	95	90	77	75	73
"sll1998"	1	0	1	0	0	0	0	0	0	1	0	0	0
"sll1999"	1	0	12	22	21	17	18	24	28	25	28	19	18
"sll2001"	1	0	81	69	71	52	59	81	92	85	86	82	88
"sll2002"	1	0	39	51	27	47	36	27	42	42	39	43	51
"sll2003"	1	0	31	19	19	29	20	16	15	24	20	17	15
"sll2005"	1	0	330	263	264	295	242	269	282	286	343	323	322
"sll2006"	1	0	13	4	2	3	1	0	6	5	5	3	5
"sll2007"	1	0	23	7	5	6	8	4	5	5	7	5	9
"sll2008"	1	0	33	18	27	25	16	18	35	40	35	45	22
"sll2009"	1	0	42	32	44	42	38	41	30	30	28	33	38
"sll2010"	1	0	41	12	12	16	25	26	44	49	58	37	37
"sll2011"	1	0	13	5	11	8	10	5	21	12	8	13	11
"sll2012"	1	0	119	37	61	74	48	45	45	30	42	52	56
"sll2013"	1	0	25	7	6	7	7	8	10	13	14	7	12
"sll2014"	1	0	42	28	22	32	24	19	26	34	28	26	25
"sll2015"	1	0	68	48	45	58	55	55	37	46	31	38	49
"sll5002"	1	0	15	38	33	45	50	25	18	26	19	22	25
"sll5003"	1	0	24	7	10	7	7	14	6	13	10	20	12
"sll5004"	1	0	20	45	28	43	44	31	29	23	26	28	19
"sll5006"	1	0	4	2	2	1	0	3	3	4	2	6	6
"sll5014"	1	0	147	87	101	64	88	97	97	115	102	112	112
"sll5026"	1	0	184	115	108	109	121	98	108	88	76	87	86
"sll5028"	1	0	26	7	7	3	7	6	5	5	6	7	6
"sll5030"	1	0	42	6	13	15	11	14	16	17	17	25	22
"sll5032"	1	0	14	5	4	4	3	9	2	1	3	2	2
"sll5033"	1	0	18	5	8	6	10	7	20	18	25	19	30
"sll5034"	1	0	47	25	39	30	36	29	35	37	21	42	37
"sll5035"	1	0	27	20	20	19	17	25	12	20	17	9	15
"sll5036"	1	0	43	14	15	10	13	18	10	15	13	17	15
"sll5041"	1	0	54	40	24	30	20	22	29	38	40	26	24
"sll5042"	1	0	74	57	45	52	63	32	37	28	38	29	39
"sll5043"	1	0	47	30	31	43	33	21	31	34	32	30	41
"sll5044"	1	0	20	22	18	17	16	16	13	11	12	13	16
"sll5046"	1	0	48	29	19	25	38	24	21	20	25	25	26
"sll5047"	1	0	96	60	53	53	55	31	43	51	46	50	34
"sll5048"	1	0	57	6	20	21	13	16	47	34	40	37	27
"sll5049"	1	0	39	15	7	14	19	11	17	8	9	22	15
"sll5050"	1	0	61	35	48	32	33	36	21	20	27	27	24
"sll5052"	1	0	98	35	25	32	32	43	34	48	55	51	61
"sll5057"	1	0	52	21	32	27	25	19	21	30	41	29	40
"sll5059"	1	0	22	10	13	18	15	15	21	24	14	15	19
"sll5060"	1	0	167	64	55	74	72	58	65	69	67	85	76
"sll5061"	1	0	4	0	1	2	0	0	4	3	3	1	4
"sll5062"	1	0	28	18	15	12	11	9	21	14	25	17	15
"sll5063"	1	0	57	28	23	43	23	31	34	31	29	41	27
"sll5066"	1	0	47	19	22	25	22	30	32	32	37	26	30
"sll5067"	1	0	33	26	20	25	25	23	11	14	19	11	8
"sll5069"	1	0	56	27	20	20	23	24	32	23	32	35	21
"sll5072"	1	0	36	36	34	31	27	27	26	32	35	37	25
"sll5075"	1	0	19	17	13	20	19	11	17	14	15	16	14
"sll5076"	1	0	21	12	5	6	7	7	6	6	4	6	11
"sll5079"	1	0	31	6	5	0	8	8	11	20	14	11	16
"sll5080"	1	0	38	30	20	21	23	33	34	31	35	24	30
"sll5081"	1	0	39	37	41	37	39	45	66	55	59	63	53
"sll5083"	1	0	130	86	75	76	66	66	67	54	58	61	80
"sll5084"	1	0	27	18	9	16	17	24	35	37	40	40	34
"sll5086"	1	0	46	19	22	27	34	14	65	50	57	37	71
"sll5089"	1	0	28	11	15	11	6	20	21	15	10	11	20
"sll5090"	1	0	3	1	0	0	0	0	7	1	2	4	1
"sll5094"	1	0	27	21	41	33	24	30	27	22	23	28	16
"sll5097"	1	0	87	31	31	44	33	42	55	55	54	53	37
"sll5104"	1	0	2	1	3	13	5	6	15	4	13	10	8
"sll5107"	1	0	4	0	1	0	0	0	1	0	2	1	1
"sll5109"	1	0	53	29	27	25	15	22	53	51	42	51	63
"sll5122"	1	0	80	31	34	20	27	42	38	25	33	36	29
"sll5123"	1	0	23	5	1	6	12	6	7	6	5	6	9
"sll5128"	1	0	20	8	7	12	3	8	38	22	20	28	16
"sll5130"	1	0	30	4	13	8	10	9	8	7	11	7	7
"sll5132"	1	0	135	87	64	80	93	77	97	90	108	101	88
"sll6036"	1	0	2	1	1	0	0	0	0	0	0	0	0
"sll6052"	1	0	58	33	37	32	30	34	24	20	26	50	36
"sll6053"	1	0	100	80	60	65	69	76	83	79	83	84	84
"sll6054"	1	0	55	64	71	56	62	77	53	49	43	50	42
"sll6055"	1	0	34	13	10	13	10	9	6	7	12	21	18
"sll6059"	1	0	22	2	1	1	1	3	6	15	5	6	8
"sll6060"	1	0	19	6	7	5	5	10	11	16	20	22	17
"sll6093"	1	0	32	15	8	7	8	12	12	13	13	14	15
"sll6098"	1	0	67	41	19	29	36	44	27	34	37	36	41
"sll6109"	1	0	14	3	3	9	8	5	9	8	11	5	9
"sll7001"	1	0	40	31	30	38	35	23	34	36	45	27	28
"sll7002"	1	0	47	27	26	29	37	29	29	29	22	24	28
"sll7003"	1	0	15	2	2	5	4	6	4	8	1	4	4
"sll7006"	1	0	5	2	2	1	0	1	1	1	1	2	2
"sll7009"	1	0	67	27	25	28	20	26	33	25	28	23	24
"sll7027"	1	0	30	16	33	27	33	30	35	24	25	32	18
"sll7028"	1	0	43	19	13	17	17	12	24	27	24	28	22
"sll7029"	1	0	43	16	15	15	12	16	24	10	18	15	13
"sll7030"	1	0	32	6	5	9	7	9	8	4	8	11	9
"sll7031"	1	0	21	5	7	4	3	9	3	4	5	4	5
"sll7033"	1	0	13	2	6	4	3	1	12	7	7	9	11
"sll7034"	1	0	18	9	4	11	7	11	6	6	7	6	13
"sll7043"	1	0	54	13	22	18	29	19	26	24	25	26	24
"sll7044"	1	0	16	2	4	8	5	4	5	8	6	4	7
"sll7047"	1	0	9	5	3	1	4	5	8	5	5	5	3
"sll7050"	1	0	26	7	5	7	9	8	11	9	7	10	6
"sll7055"	1	0	32	14	24	10	20	30	64	62	56	47	56
"sll7056"	1	0	12	9	10	4	7	2	4	8	5	7	6
"sll7062"	1	0	74	42	38	40	33	53	72	49	48	64	49
"sll7063"	1	0	199	178	126	128	134	122	118	169	140	133	161
"sll7064"	1	0	31	42	55	62	31	20	21	17	19	22	23
"sll7065"	1	0	82	49	38	44	35	34	41	39	31	33	33
"sll7066"	1	0	162	50	67	74	71	57	77	66	72	85	88
"sll7067"	1	0	104	43	46	46	49	57	46	32	40	41	39
"sll7069"	1	0	8	5	10	9	8	10	3	1	7	6	6
"sll7070"	1	0	32	33	32	38	22	37	60	60	44	42	61
"sll7075"	1	0	67	39	46	45	38	44	21	39	44	34	40
"sll7077"	1	0	25	19	16	16	11	14	6	6	13	13	7
"sll7078"	1	0	96	88	85	84	94	111	97	139	116	118	117
"sll7085"	1	0	152	104	92	111	117	103	123	116	97	133	118
"sll7086"	1	0	24	20	14	20	16	23	32	30	25	20	19
"sll7087"	1	0	25	18	13	12	19	23	26	21	14	15	15
"sll7089"	1	0	45	18	11	11	12	16	19	25	25	17	14
"sll7090"	1	0	172	109	88	94	71	85	115	115	98	103	126
"sll7103"	1	0	28	23	8	15	30	17	13	19	13	14	11
"sll7106"	1	0	89	31	24	45	45	36	23	51	37	39	26
"sll8001"	1	0	64	24	38	22	34	42	37	36	37	42	32
"sll8002"	1	0	26	14	6	10	7	9	11	9	12	13	7
"sll8004"	1	0	30	31	27	32	30	33	44	40	37	37	37
"sll8006"	1	0	114	68	66	53	72	63	37	49	55	52	52
"sll8007"	1	0	22	14	9	8	10	9	24	19	22	19	15
"sll8009"	1	0	104	70	47	43	41	58	73	65	72	78	75
"sll8011"	1	0	10	22	32	26	16	18	12	11	6	9	9
"sll8012"	1	0	23	9	4	9	14	8	6	6	4	7	2
"sll8017"	1	0	56	40	41	41	28	47	28	24	30	34	21
"sll8018"	1	0	152	81	69	48	61	75	51	62	58	57	57
"sll8019"	1	0	154	73	71	101	85	104	109	109	87	95	111
"sll8020"	1	0	40	14	5	12	10	13	19	12	10	16	21
"sll8025"	1	0	7	17	17	13	21	16	6	10	8	15	20
"sll8027"	1	0	16	7	3	6	6	10	7	10	13	7	8
"sll8031"	1	0	36	10	9	16	9	18	22	31	26	21	33
"sll8032"	1	0	2	0	0	2	0	0	2	0	0	0	1
"sll8033"	1	0	15	12	11	15	10	15	25	14	9	15	18
"sll8034"	1	0	31	4	6	6	11	8	23	30	19	16	16
"sll8035"	1	0	17	66	48	46	27	35	58	59	44	52	34
"sll8040"	1	0	103	54	36	41	49	64	47	49	37	57	42
"sll8048"	1	0	81	71	60	73	76	43	59	46	48	54	51
"sll8049"	1	0	228	105	118	152	126	108	115	122	107	138	111
"sll9006"	1	0	12	4	5	2	4	2	1	5	3	3	1
"slr0001"	1	0	27	27	25	35	24	43	27	27	30	29	14
"slr0006"	1	0	34	37	18	27	29	23	45	39	44	34	23
"slr0007"	1	0	11	10	4	7	6	6	7	9	6	2	9
"slr0008"	1	0	26	15	9	14	12	7	10	13	14	14	7
"slr0009"	1	0	111	240	163	150	183	173	494	466	439	367	335
"slr0011"	1	0	16	5	8	8	7	10	4	4	7	11	6
"slr0012"	1	0	18	33	35	20	27	30	52	50	58	60	87
"slr0013"	1	0	25	20	14	13	13	17	24	18	32	26	24
"slr0014"	1	0	29	45	31	52	44	44	26	33	19	25	19
"slr0015"	1	0	51	18	20	15	18	20	41	33	35	46	29
"slr0016"	1	0	58	80	53	78	53	85	70	72	69	76	102
"slr0017"	1	0	63	31	32	26	36	23	31	46	35	32	35
"slr0018"	1	0	47	16	29	24	11	33	49	39	59	51	49
"slr0019"	1	0	45	25	26	25	24	20	24	28	19	30	12
"slr0020"	1	0	155	52	47	47	59	52	72	80	68	79	64
"slr0021"	1	0	73	38	41	34	41	34	38	45	36	44	46
"slr0022"	1	0	8	2	0	3	3	4	8	14	6	5	2
"slr0023"	1	0	27	30	16	19	20	29	14	16	15	13	15
"slr0031"	1	0	71	47	42	41	45	41	53	50	52	65	33
"slr0032"	1	0	61	49	42	46	54	41	53	62	60	61	62
"slr0033"	1	0	17	22	11	21	19	16	14	17	23	15	24
"slr0036"	1	0	19	21	23	34	18	34	17	21	23	22	18
"slr0038"	1	0	25	20	12	23	20	9	21	23	25	11	16
"slr0039"	1	0	20	7	12	8	6	3	25	29	28	28	22
"slr0040"	1	0	57	38	46	37	31	26	57	60	52	36	24
"slr0041"	1	0	42	18	13	15	17	20	45	42	36	25	16
"slr0042"	1	0	25	3	4	4	4	2	24	16	16	11	7
"slr0043"	1	0	102	58	56	66	50	63	132	125	146	87	76
"slr0044"	1	0	45	29	15	31	25	23	62	53	66	37	41
"slr0049"	1	0	35	24	23	21	26	27	52	49	58	53	54
"slr0050"	1	0	54	30	24	25	27	23	26	33	26	33	36
"slr0051"	1	0	18	12	14	11	12	31	20	19	17	13	13
"slr0053"	1	0	14	9	14	13	11	12	5	4	8	6	6
"slr0054"	1	0	8	0	0	2	0	2	5	8	2	3	4
"slr0055"	1	0	9	7	4	5	4	7	6	13	6	12	13
"slr0056"	1	0	15	6	14	13	7	12	17	22	16	21	16
"slr0058"	1	0	53	72	57	62	74	58	57	55	48	59	64
"slr0059"	1	0	22	6	11	7	7	4	9	1	7	5	7
"slr0060"	1	0	60	43	31	34	40	58	40	42	45	43	33
"slr0061"	1	0	36	27	19	24	16	30	19	18	16	7	23
"slr0063"	1	0	178	196	168	186	172	161	181	175	147	161	156
"slr0064"	1	0	53	23	14	22	26	16	38	31	21	40	22
"slr0065"	1	0	27	15	13	16	10	13	18	17	21	24	18
"slr0066"	1	0	48	71	79	89	128	82	79	79	77	83	69
"slr0067"	1	0	25	20	15	27	21	15	29	40	24	23	21
"slr0069"	1	0	30	20	13	30	21	22	36	31	25	31	23
"slr0070"	1	0	31	18	12	10	14	18	16	16	13	20	21
"slr0072"	1	0	37	17	20	22	23	18	19	18	19	23	20
"slr0073"	1	0	54	49	53	45	38	71	64	77	68	64	49
"slr0074"	1	0	83	59	74	70	66	87	69	74	73	94	72
"slr0075"	1	0	35	21	22	21	20	14	23	12	16	16	21
"slr0076"	1	0	59	28	32	35	30	25	50	32	41	38	53
"slr0077"	1	0	33	25	30	24	28	16	31	25	25	25	24
"slr0078"	1	0	29	8	10	9	9	13	8	16	24	14	13
"slr0079"	1	0	99	84	61	88	61	52	66	61	52	91	59
"slr0080"	1	0	48	61	56	53	57	67	46	54	63	53	48
"slr0081"	1	0	57	28	16	13	19	19	39	30	19	33	35
"slr0082"	1	0	47	18	17	14	25	23	28	19	20	18	34
"slr0083"	1	0	139	66	75	74	72	87	78	88	78	90	93
"slr0084"	1	0	14	7	13	9	7	10	7	9	13	5	8
"slr0086"	1	0	74	44	47	47	60	63	35	41	44	33	34
"slr0088"	1	0	77	36	18	25	22	37	58	60	58	51	50
"slr0089"	1	0	36	24	19	21	21	16	14	8	11	14	15
"slr0090"	1	0	21	24	16	15	16	24	9	14	17	14	14
"slr0091"	1	0	63	37	31	39	34	41	29	23	32	30	33
"slr0092"	1	0	31	19	20	26	18	18	18	16	16	12	17
"slr0093"	1	0	103	71	63	87	71	60	73	48	52	52	50
"slr0095"	1	0	24	5	12	13	13	9	7	8	8	7	14
"slr0096"	1	0	32	10	11	5	7	7	16	13	8	12	6
"slr0099"	1	0	71	53	47	56	52	62	47	34	42	59	52
"slr0103"	1	0	15	6	14	19	10	6	6	5	6	5	4
"slr0104"	1	0	140	64	56	50	47	55	91	72	91	110	84
"slr0105"	1	0	103	63	73	81	86	67	60	62	59	61	54
"slr0106"	1	0	59	38	29	32	36	35	31	22	25	28	16
"slr0108"	1	0	36	19	16	16	22	21	27	16	20	15	17
"slr0109"	1	0	64	32	28	26	20	25	30	35	30	39	41
"slr0110"	1	0	43	16	13	21	18	25	29	28	36	35	20
"slr0111"	1	0	47	13	8	14	7	18	21	16	17	14	10
"slr0112"	1	0	8	6	6	6	2	1	4	3	5	8	7
"slr0114"	1	0	64	51	31	39	53	34	26	31	32	35	36
"slr0115"	1	0	39	7	11	25	12	17	25	21	20	16	21
