# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project78896\fs-IDMer_0-71-78922\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'MS-GF+_2019-01-08T17:28:41', 2: 'MS-GF+_2019-01-08T18:10:00', 3: 'MS-GF+_2019-01-08T18:58:38', 4: 'MS-GF+_2019-01-08T19:48:14', 5: 'MS-GF+_2019-01-08T20:35:04', 6: 'MS-GF+_2019-01-08T22:04:53', 7: 'MS-GF+_2019-01-08T23:28:55', 8: 'MS-GF+_2019-01-09T00:55:37', 9: 'MS-GF+_2019-01-09T02:24:06', 10: 'MS-GF+_2019-01-09T03:41:04'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"slr1470"	1	0	44	27	17	31	29	32	55	58	60	50	62
"slr1471"	1	0	77	40	46	49	37	50	46	58	58	53	42
"slr1472"	1	0	29	17	11	15	11	25	45	40	41	50	26
"slr1474"	1	0	39	34	58	49	43	30	28	30	37	28	26
"slr1475"	1	0	29	8	11	9	9	6	10	12	13	10	9
"slr1476"	1	0	42	29	15	28	16	20	22	37	35	28	25
"slr1478"	1	0	47	30	24	32	24	16	28	24	29	14	24
"slr1484"	1	0	71	60	39	49	62	45	43	49	45	46	44
"slr1485"	1	0	50	26	18	31	23	26	35	35	32	30	33
"slr1488"	1	0	59	30	37	38	33	29	22	17	15	30	18
"slr1489"	1	0	63	21	17	25	17	26	51	34	50	38	34
"slr1490"	1	0	95	65	59	55	70	69	62	63	74	60	61
"slr1491"	1	0	19	21	21	15	26	21	11	12	16	11	17
"slr1492"	1	0	30	16	14	11	20	19	18	24	27	22	20
"slr1493"	1	0	25	3	7	6	6	14	12	14	15	8	15
"slr1494"	1	0	74	37	32	45	37	23	29	45	28	32	26
"slr1495"	1	0	66	50	21	32	44	30	31	23	37	27	22
"slr1496"	1	0	41	27	18	24	20	11	19	18	20	14	14
"slr1498"	1	0	43	28	15	22	22	22	26	25	32	20	24
"slr1501"	1	0	25	49	59	55	62	39	28	27	23	26	28
"slr1503"	1	0	45	16	15	23	15	12	35	23	25	40	29
"slr1505"	1	0	50	17	15	23	25	13	26	25	22	23	22
"slr1506"	1	0	76	54	67	70	55	74	78	98	99	106	84
"slr1507"	1	0	61	30	33	37	25	38	31	45	29	37	43
"slr1508"	1	0	63	48	53	52	50	51	48	42	52	58	56
"slr1509"	1	0	29	11	5	11	7	10	7	9	7	9	11
"slr1510"	1	0	57	21	20	21	21	27	43	40	42	38	45
"slr1511"	1	0	32	22	32	31	19	29	29	25	26	27	30
"slr1512"	1	0	22	7	5	4	8	8	61	51	64	34	12
"slr1513"	1	0	42	32	24	35	32	32	63	83	72	55	34
"slr1515"	1	0	32	12	8	12	9	11	16	23	31	21	21
"slr1516"	1	0	13	21	23	9	20	23	35	33	41	50	47
"slr1517"	1	0	43	20	24	22	20	25	43	30	46	32	39
"slr1518"	1	0	4	0	0	0	2	0	4	1	1	0	1
"slr1519"	1	0	23	12	10	6	15	4	17	15	20	7	12
"slr1520"	1	0	56	25	28	23	11	19	43	55	55	49	54
"slr1521"	1	0	87	47	63	72	54	37	26	47	33	40	40
"slr1522"	1	0	70	36	28	32	41	39	66	65	60	44	69
"slr1523"	1	0	73	53	59	50	49	59	63	58	38	50	42
"slr1524"	1	0	29	42	28	37	37	44	19	27	20	19	36
"slr1529"	1	0	114	62	59	45	46	79	93	86	70	89	82
"slr1530"	1	0	52	23	31	24	27	8	27	22	13	22	20
"slr1531"	1	0	155	82	99	88	80	106	146	129	145	141	129
"slr1533"	1	0	10	3	9	6	3	2	5	5	7	4	6
"slr1534"	1	0	32	12	17	16	12	14	20	25	20	23	18
"slr1535"	1	0	58	48	53	74	47	41	35	45	35	41	40
"slr1536"	1	0	95	93	74	79	82	60	72	79	65	75	75
"slr1537"	1	0	40	51	36	40	30	43	34	46	43	42	42
"slr1538"	1	0	32	30	25	32	45	24	24	33	33	30	23
"slr1540"	1	0	49	15	33	16	20	32	18	20	32	22	31
"slr1541"	1	0	97	128	95	125	132	104	131	138	134	130	130
"slr1542"	1	0	13	10	9	12	16	12	9	8	13	12	7
"slr1543"	1	0	15	2	1	1	3	4	6	2	5	5	5
"slr1544"	1	0	15	7	10	10	8	18	9	11	7	9	8
"slr1545"	1	0	57	24	20	20	26	22	20	29	23	22	21
"slr1546"	1	0	33	32	24	29	37	34	22	25	35	23	32
"slr1547"	1	0	15	2	5	4	5	11	1	4	7	6	4
"slr1549"	1	0	43	20	13	14	17	23	20	19	25	22	14
"slr1550"	1	0	94	52	52	47	49	47	46	43	54	44	53
"slr1552"	1	0	59	29	21	23	27	19	35	29	28	32	29
"slr1556"	1	0	21	6	8	4	4	5	15	13	9	18	14
"slr1557"	1	0	73	41	40	48	50	42	53	59	45	56	46
"slr1559"	1	0	26	10	16	14	12	16	22	22	21	19	15
"slr1560"	1	0	48	31	35	28	32	26	37	42	38	26	33
"slr1562"	1	0	35	19	23	30	25	12	30	20	33	22	29
"slr1563"	1	0	14	8	5	4	7	4	12	11	9	16	12
"slr1564"	1	0	78	23	29	34	26	30	23	25	21	29	36
"slr1565"	1	0	12	5	7	3	10	8	11	10	7	15	19
"slr1566"	1	0	30	7	12	7	5	12	12	13	10	12	7
"slr1567"	1	0	101	72	55	60	53	64	55	55	42	40	43
"slr1568"	1	0	15	4	5	7	7	10	18	8	14	12	8
"slr1570"	1	0	24	5	14	14	10	10	9	4	4	5	5
"slr1571"	1	0	36	24	33	27	28	23	15	21	16	22	16
"slr1572"	1	0	33	46	29	33	32	42	20	18	21	23	23
"slr1573"	1	0	29	5	9	13	10	6	7	8	8	11	6
"slr1575"	1	0	58	30	43	30	27	19	25	26	19	26	33
"slr1576"	1	0	19	15	9	16	11	26	8	7	12	11	9
"slr1577"	1	0	24	19	10	16	22	10	12	17	15	10	14
"slr1579"	1	0	28	9	3	6	6	7	20	24	14	17	8
"slr1583"	1	0	30	25	47	29	25	54	28	23	22	19	21
"slr1584"	1	0	42	28	11	22	21	14	20	32	20	25	30
"slr1585"	1	0	58	9	13	13	9	12	20	17	12	16	16
"slr1586"	1	0	12	9	5	9	6	2	10	6	5	5	9
"slr1588"	1	0	46	6	4	10	7	13	13	23	15	10	8
"slr1590"	1	0	32	35	37	33	40	39	24	39	30	33	32
"slr1591"	1	0	30	10	12	14	8	10	11	21	28	21	16
"slr1592"	1	0	44	24	34	36	36	35	23	26	28	31	22
"slr1593"	1	0	28	14	8	11	13	19	25	19	25	16	17
"slr1594"	1	0	70	38	36	38	50	40	32	30	34	41	41
"slr1595"	1	0	19	14	14	13	12	6	9	15	4	9	7
"slr1596"	1	0	129	72	57	76	81	83	100	99	98	93	88
"slr1597"	1	0	32	42	47	39	30	40	20	24	22	24	29
"slr1598"	1	0	52	25	27	18	25	33	23	31	24	35	40
"slr1599"	1	0	12	5	5	9	7	7	3	2	2	2	3
"slr1600"	1	0	24	28	15	26	31	13	26	31	37	39	32
"slr1601"	1	0	46	41	37	43	37	36	35	25	32	43	43
"slr1603"	1	0	54	33	33	33	37	38	29	34	33	31	44
"slr1604"	1	0	111	74	91	94	66	90	101	92	102	100	109
"slr1608"	1	0	37	29	16	21	23	24	22	16	30	19	24
"slr1609"	1	0	91	64	55	72	54	45	72	69	63	90	60
"slr1610"	1	0	44	49	35	40	44	47	30	38	29	30	28
"slr1611"	1	0	13	7	1	3	2	3	4	0	3	5	6
"slr1612"	1	0	58	35	30	46	29	28	36	37	35	32	40
"slr1613"	1	0	37	16	12	10	13	13	25	19	17	20	12
"slr1614"	1	0	16	16	10	11	13	15	16	17	10	18	16
"slr1615"	1	0	81	88	101	100	92	81	99	87	93	91	87
"slr1616"	1	0	47	27	20	27	25	19	36	21	33	23	22
"slr1617"	1	0	72	38	35	23	40	48	50	38	51	61	39
"slr1618"	1	0	47	18	28	28	29	28	41	40	33	44	36
"slr1619"	1	0	28	16	24	39	32	29	26	35	21	26	24
"slr1622"	1	0	33	45	29	41	48	50	45	57	43	58	62
"slr1623"	1	0	21	26	17	16	18	12	41	39	38	23	28
"slr1624"	1	0	21	12	6	11	7	12	30	24	18	14	19
"slr1626"	1	0	19	13	6	10	14	11	9	18	19	15	10
"slr1627"	1	0	8	1	2	2	0	1	5	3	0	2	5
"slr1628"	1	0	32	39	27	25	46	37	38	30	39	26	23
"slr1629"	1	0	43	34	21	24	30	30	16	20	23	25	23
"slr1634"	1	0	5	10	4	9	7	6	14	9	18	9	9
"slr1636"	1	0	39	36	41	38	35	36	23	15	13	21	19
"slr1638"	1	0	11	11	7	9	9	19	29	21	28	35	27
"slr1639"	1	0	107	132	105	122	129	108	97	87	82	89	91
"slr1641"	1	0	229	186	169	157	171	186	163	158	173	146	146
"slr1643"	1	0	102	229	238	231	201	231	214	262	263	262	259
"slr1644"	1	0	21	13	10	17	6	5	15	9	8	8	11
"slr1645"	1	0	24	24	21	23	25	24	41	31	28	23	17
"slr1646"	1	0	33	10	14	19	16	6	19	16	24	19	22
"slr1647"	1	0	6	1	0	2	0	5	1	2	0	2	4
"slr1648"	1	0	60	35	34	40	30	36	42	48	46	50	48
"slr1649"	1	0	49	27	21	25	29	23	49	32	33	21	23
"slr1651"	1	0	82	40	28	38	40	19	33	43	35	40	30
"slr1652"	1	0	7	4	3	3	4	1	5	5	4	2	4
"slr1653"	1	0	21	14	7	2	10	3	18	12	11	12	12
"slr1655"	1	0	7	5	7	8	8	10	13	10	14	12	14
"slr1656"	1	0	43	16	19	15	7	17	20	20	21	19	20
"slr1657"	1	0	38	12	11	8	12	10	19	11	22	19	24
"slr1658"	1	0	18	14	21	17	14	16	21	24	23	18	13
"slr1659"	1	0	29	26	21	37	24	21	21	19	15	21	23
"slr1660"	1	0	34	18	14	17	14	17	28	20	25	28	17
"slr1661"	1	0	44	45	45	37	46	37	26	13	26	22	28
"slr1664"	1	0	83	47	46	49	36	51	39	41	36	43	49
"slr1665"	1	0	24	28	30	29	23	24	34	40	38	35	34
"slr1666"	1	0	41	18	19	15	14	21	54	50	56	48	44
"slr1667"	1	0	6	0	1	1	0	2	12	9	12	9	10
"slr1668"	1	0	37	27	41	25	33	28	33	37	49	51	53
"slr1670"	1	0	164	110	88	109	126	129	129	163	139	172	148
"slr1672"	1	0	43	25	23	23	28	15	30	27	34	26	22
"slr1673"	1	0	23	5	9	8	3	9	15	17	19	13	14
"slr1674"	1	0	13	7	10	7	10	8	16	11	13	15	13
"slr1675"	1	0	14	23	20	18	21	19	24	16	13	25	25
"slr1676"	1	0	22	14	15	16	10	13	5	4	7	6	7
"slr1677"	1	0	52	26	34	21	13	28	38	36	38	33	34
"slr1678"	1	0	74	49	80	72	53	65	95	91	71	87	92
"slr1679"	1	0	31	37	25	33	28	14	21	31	27	23	15
"slr1681"	1	0	25	13	8	5	8	8	26	12	15	20	32
"slr1682"	1	0	12	2	5	4	4	7	3	2	3	4	6
"slr1683"	1	0	34	27	16	25	20	17	28	20	13	19	14
"slr1684"	1	0	30	20	15	25	20	13	21	24	16	27	18
"slr1686"	1	0	22	7	7	5	8	6	11	6	17	7	11
"slr1687"	1	0	35	13	9	18	8	11	16	31	24	21	16
"slr1689"	1	0	50	23	22	31	37	29	36	36	35	46	38
"slr1690"	1	0	54	41	27	32	47	23	31	32	30	39	31
"slr1691"	1	0	62	24	22	30	22	23	36	36	54	42	33
"slr1692"	1	0	27	12	21	16	14	13	15	8	12	16	14
"slr1693"	1	0	63	73	62	60	51	61	70	67	68	75	66
"slr1694"	1	0	16	6	7	6	11	7	18	21	22	15	19
"slr1697"	1	0	117	74	52	51	53	60	73	70	65	72	83
"slr1699"	1	0	23	8	13	3	4	5	7	5	9	9	10
"slr1702"	1	0	22	22	11	11	12	16	22	18	15	20	27
"slr1703"	1	0	94	67	73	65	58	85	65	56	68	63	48
"slr1704"	1	0	20	22	24	31	20	23	11	16	14	15	16
"slr1705"	1	0	48	43	45	41	63	34	29	20	25	31	31
"slr1706"	1	0	41	30	34	34	34	37	26	35	30	24	23
"slr1708"	1	0	27	21	9	19	18	15	10	13	15	10	15
"slr1710"	1	0	153	95	76	76	89	90	91	86	96	91	79
"slr1712"	1	0	16	3	4	3	4	1	5	5	3	5	4
"slr1717"	1	0	33	23	14	21	15	11	21	16	11	19	11
"slr1718"	1	0	32	6	15	14	17	21	29	26	32	28	35
"slr1719"	1	0	52	58	57	48	64	72	138	114	130	121	102
"slr1720"	1	0	119	114	135	120	133	97	109	126	109	108	123
"slr1721"	1	0	68	27	30	24	27	37	70	74	72	75	47
"slr1722"	1	0	45	23	25	20	27	13	83	76	96	78	78
"slr1723"	1	0	15	19	21	15	16	9	5	6	7	12	7
"slr1724"	1	0	29	64	41	76	73	83	72	88	83	90	87
"slr1726"	1	0	20	10	8	11	14	10	9	12	14	16	13
"slr1727"	1	0	41	13	25	11	15	24	27	29	23	19	18
"slr1728"	1	0	10	3	3	3	4	6	7	7	5	5	4
"slr1729"	1	0	104	58	49	60	52	55	65	69	82	65	72
"slr1730"	1	0	9	3	2	1	5	5	5	4	6	5	4
"slr1731"	1	0	68	54	44	40	47	24	32	45	40	38	42
"slr1732"	1	0	41	31	22	28	32	19	18	16	17	21	26
"slr1734"	1	0	45	31	32	27	33	34	66	55	64	49	43
"slr1735"	1	0	51	23	16	12	28	20	29	27	31	23	29
"slr1736"	1	0	17	16	12	11	8	16	23	16	17	9	10
"slr1737"	1	0	54	16	22	27	21	24	40	24	30	36	29
"slr1738"	1	0	34	8	16	13	7	8	17	13	18	20	27
"slr1739"	1	0	42	57	33	44	59	42	76	62	63	59	57
"slr1740"	1	0	64	42	28	38	35	40	48	58	46	55	48
"slr1742"	1	0	41	39	39	36	30	41	35	50	43	40	44
"slr1743"	1	0	53	29	30	30	35	36	25	19	22	19	22
"slr1744"	1	0	75	61	53	51	59	46	53	88	72	83	67
"slr1746"	1	0	40	40	27	30	33	31	25	20	22	27	16
"slr1747"	1	0	74	41	36	44	34	25	45	43	43	31	39
"slr1748"	1	0	31	10	9	9	11	13	11	17	16	13	13
"slr1751"	1	0	90	113	100	91	93	135	177	174	158	165	157
"slr1752"	1	0	38	55	54	37	51	41	30	49	41	26	33
"slr1753"	1	0	52	32	33	34	26	34	51	48	30	28	36
"slr1755"	1	0	29	16	18	20	14	14	15	21	25	18	23
"slr1756"	1	0	81	63	72	63	63	88	152	140	146	181	184
"slr1759"	1	0	232	110	105	130	131	110	155	169	155	142	136
"slr1760"	1	0	45	16	18	17	13	13	16	14	18	25	31
"slr1761"	1	0	25	31	37	37	58	33	76	73	62	79	60
"slr1762"	1	0	21	4	4	5	6	8	8	6	5	6	3
"slr1763"	1	0	57	37	36	30	48	41	50	71	52	57	54
"slr1764"	1	0	17	5	5	9	3	10	10	13	7	11	7
"slr1767"	1	0	13	8	9	10	4	5	5	8	8	5	5
"slr1768"	1	0	51	28	30	29	27	24	27	29	20	20	22
"slr1770"	1	0	13	3	3	3	1	5	11	9	15	8	8
"slr1771"	1	0	68	45	25	43	43	54	36	38	38	32	34
"slr1772"	1	0	48	33	46	26	34	54	66	63	70	65	70
"slr1773"	1	0	16	15	9	25	18	5	11	13	18	19	10
"slr1774"	1	0	108	88	93	98	80	84	71	82	94	77	71
"slr1776"	1	0	28	9	7	6	5	3	10	7	10	14	12
"slr1777"	1	0	125	47	49	42	43	59	75	63	68	56	63
"slr1778"	1	0	36	16	12	14	8	14	11	15	14	23	17
"slr1779"	1	0	38	6	8	13	19	10	11	14	22	15	14
"slr1780"	1	0	27	24	29	29	31	40	23	27	29	23	18
"slr1783"	1	0	33	28	32	29	21	25	31	27	37	26	34
"slr1784"	1	0	47	21	25	23	16	15	26	21	26	23	15
"slr1787"	1	0	22	8	9	9	7	6	6	8	10	5	5
"slr1788"	1	0	123	83	64	78	84	82	71	78	73	54	67
"slr1789"	1	0	89	67	65	54	54	66	96	80	77	87	64
"slr1790"	1	0	28	74	87	87	67	63	36	36	33	28	40
"slr1791"	1	0	45	32	19	21	23	26	21	26	30	30	20
"slr1793"	1	0	77	76	73	59	61	74	111	118	106	84	98
"slr1794"	1	0	38	17	16	21	19	25	34	36	40	32	33
"slr1795"	1	0	27	18	16	17	24	21	19	17	24	25	22
"slr1796"	1	0	52	64	48	50	44	50	42	54	47	56	41
"slr1798"	1	0	77	53	34	42	42	62	47	46	49	63	51
"slr1799"	1	0	106	67	44	49	47	61	55	48	59	53	54
"slr1800"	1	0	65	39	31	36	37	28	39	31	37	38	31
"slr1803"	1	0	87	145	113	103	105	93	96	80	70	94	78
"slr1804"	1	0	24	18	30	27	22	10	20	12	12	13	14
"slr1805"	1	0	91	86	67	97	85	70	72	80	72	82	74
"slr1807"	1	0	30	13	10	8	12	11	13	9	10	19	11
"slr1808"	1	0	102	46	37	42	41	51	39	45	42	43	50
"slr1809"	1	0	47	19	20	15	15	22	27	25	27	30	29
"slr1811"	1	0	51	48	47	51	44	71	52	51	53	72	66
"slr1812"	1	0	39	13	15	25	28	26	47	48	31	28	25
"slr1813"	1	0	35	33	18	31	30	22	22	23	18	15	17
"slr1814"	1	0	28	15	20	15	20	27	16	19	10	17	16
"slr1815"	1	0	21	21	18	16	16	31	34	45	24	33	20
"slr1816"	1	0	109	76	71	75	68	74	59	60	53	52	77
"slr1818"	1	0	53	37	36	42	43	34	31	40	43	29	44
"slr1819"	1	0	54	18	21	23	21	23	45	38	43	48	34
"slr1820"	1	0	39	18	17	21	18	19	18	20	22	18	13
"slr1821"	1	0	23	17	15	13	15	7	11	11	14	16	8
"slr1822"	1	0	61	25	30	31	12	24	37	29	29	24	37
"slr1826"	1	0	13	3	6	4	9	6	24	11	10	10	9
"slr1827"	1	0	60	44	40	64	44	42	56	65	52	58	44
"slr1828"	1	0	7	6	11	13	9	6	9	6	4	4	11
"slr1829"	1	0	70	42	40	41	38	36	52	37	41	47	38
"slr1830"	1	0	43	19	30	27	27	25	30	31	20	22	26
"slr1834"	1	0	49	47	40	39	42	41	35	46	53	60	48
"slr1835"	1	0	37	23	17	23	27	42	31	45	48	36	55
"slr1837"	1	0	25	13	9	11	12	6	11	8	8	11	7
"slr1838"	1	0	6	3	3	2	4	3	7	8	11	13	9
"slr1839"	1	0	16	8	5	9	6	8	31	20	26	15	8
"slr1840"	1	0	27	10	4	13	10	23	13	7	7	13	12
"slr1841"	1	0	21	7	9	7	5	9	21	18	16	19	18
"slr1842"	1	0	52	28	28	26	43	26	76	63	55	82	72
"slr1843"	1	0	100	90	96	98	88	116	136	140	142	131	111
"slr1844"	1	0	199	119	97	120	113	94	114	110	125	116	120
"slr1846"	1	0	18	26	27	17	19	17	12	6	3	10	14
"slr1847"	1	0	24	21	34	25	46	51	87	99	108	95	94
"slr1848"	1	0	72	45	50	33	53	38	62	49	49	53	46
"slr1849"	1	0	70	24	19	21	22	18	42	36	29	23	28
"slr1851"	1	0	19	27	26	27	33	32	22	36	25	22	29
"slr1852"	1	0	32	16	38	26	28	24	42	40	46	48	45
"slr1853"	1	0	14	16	16	18	16	16	25	27	34	30	28
"slr1854"	1	0	30	17	12	15	20	21	26	19	29	23	19
"slr1855"	1	0	118	95	95	98	86	109	141	156	147	147	147
"slr1856"	1	0	6	2	0	3	4	1	7	5	10	11	8
"slr1857"	1	0	76	57	35	63	55	45	76	70	67	57	42
"slr1859"	1	0	12	2	11	9	8	17	29	28	37	36	27
"slr1860"	1	0	103	59	63	43	44	58	68	64	57	65	65
"slr1861"	1	0	10	9	7	8	7	9	10	12	13	12	12
"slr1862"	1	0	47	17	18	27	17	11	31	27	21	37	39
"slr1863"	1	0	60	30	20	20	31	19	22	29	20	23	28
"slr1864"	1	0	23	7	12	12	3	10	7	8	1	7	8
"slr1865"	1	0	32	21	17	12	19	18	18	20	16	16	20
"slr1866"	1	0	32	23	19	9	24	26	18	13	8	19	10
"slr1867"	1	0	19	6	11	7	10	8	17	22	16	12	15
"slr1869"	1	0	10	11	14	9	7	20	20	14	22	19	20
"slr1870"	1	0	45	43	46	52	44	29	29	27	27	20	20
"slr1871"	1	0	46	11	19	10	20	19	22	19	19	24	25
"slr1874"	1	0	30	39	23	27	23	31	34	40	47	40	35
"slr1875"	1	0	30	18	15	14	19	10	13	14	18	15	18
"slr1876"	1	0	19	8	10	7	5	10	4	5	2	8	7
"slr1877"	1	0	16	6	12	14	16	9	19	15	17	14	14
"slr1878"	1	0	39	35	26	35	42	30	27	37	30	31	26
"slr1879"	1	0	25	8	10	8	7	5	12	8	13	7	13
"slr1880"	1	0	43	44	23	40	35	38	31	25	32	36	41
"slr1881"	1	0	40	30	37	32	33	44	22	24	33	36	20
"slr1882"	1	0	26	7	19	11	9	8	9	9	11	11	11
"slr1884"	1	0	74	39	33	38	42	44	35	30	40	26	34
"slr1885"	1	0	25	24	21	24	15	22	19	14	14	10	13
"slr1886"	1	0	5	6	5	1	3	8	1	1	1	0	1
"slr1887"	1	0	69	50	58	52	61	63	66	61	70	80	88
"slr1888"	1	0	95	133	131	133	128	108	121	110	133	99	124
"slr1890"	1	0	33	14	10	23	10	22	36	55	57	48	61
"slr1894"	1	0	37	65	62	61	65	52	71	67	63	60	46
"slr1895"	1	0	111	39	43	44	49	60	60	68	67	70	79
"slr1896"	1	0	18	8	6	6	7	8	9	6	12	6	5
"slr1897"	1	0	48	49	55	40	46	42	58	40	48	44	40
"slr1898"	1	0	48	32	26	31	32	35	56	49	45	50	38
"slr1899"	1	0	22	23	10	22	26	18	18	21	26	16	23
"slr1900"	1	0	52	27	24	25	27	31	34	29	43	35	38
"slr1901"	1	0	58	31	19	14	27	20	23	20	19	24	20
"slr1902"	1	0	2	7	6	8	3	5	0	1	0	0	0
"slr1903"	1	0	37	14	16	12	20	14	19	19	25	17	18
"slr1906"	1	0	24	7	5	10	11	20	15	16	10	14	23
"slr1907"	1	0	14	7	11	10	11	6	3	4	4	8	5
"slr1908"	1	0	54	30	16	20	27	23	59	50	71	57	68
"slr1909"	1	0	31	7	8	6	9	14	15	18	19	16	23
"slr1910"	1	0	57	37	37	38	43	37	30	27	22	43	41
"slr1911"	1	0	13	5	4	5	5	7	14	12	13	8	5
"slr1912"	1	0	7	22	8	10	18	14	10	7	4	4	3
"slr1913"	1	0	26	5	1	6	7	8	5	7	6	6	5
"slr1914"	1	0	14	20	21	31	17	29	21	28	20	14	20
"slr1915"	1	0	50	37	28	29	44	40	57	50	54	41	57
"slr1916"	1	0	32	15	16	22	16	27	22	24	18	15	18
"slr1917"	1	0	40	7	16	14	25	11	16	16	13	5	13
"slr1918"	1	0	24	6	9	10	7	21	9	9	15	14	17
"slr1919"	1	0	101	36	39	39	44	40	60	59	66	52	57
"slr1920"	1	0	89	79	54	54	71	62	65	62	48	54	60
"slr1923"	1	0	67	24	27	30	31	30	42	45	47	30	41
"slr1924"	1	0	25	10	6	10	9	7	15	19	18	16	14
"slr1925"	1	0	29	12	18	16	19	21	12	18	11	21	23
"slr1926"	1	0	43	7	10	10	8	5	15	14	13	16	11
"slr1927"	1	0	65	39	33	41	42	44	38	35	26	38	14
"slr1928"	1	0	18	2	3	4	4	4	10	10	11	10	7
"slr1929"	1	0	20	13	8	7	8	3	13	9	11	15	16
"slr1930"	1	0	38	20	18	12	22	29	28	25	15	39	19
"slr1931"	1	0	26	21	16	23	14	26	27	27	27	26	21
"slr1932"	1	0	17	8	9	12	17	13	17	11	12	9	10
"slr1933"	1	0	23	8	22	25	19	21	19	24	21	24	17
"slr1934"	1	0	88	68	56	75	67	83	102	131	117	121	117
"slr1935"	1	0	18	12	14	8	6	15	9	6	13	17	10
"slr1938"	1	0	35	15	24	18	10	19	28	25	35	31	35
"slr1939"	1	0	133	74	65	80	61	78	71	55	62	71	67
"slr1940"	1	0	48	54	48	54	63	54	79	81	86	105	85
"slr1942"	1	0	120	133	155	153	146	124	159	164	180	148	175
"slr1943"	1	0	74	39	34	36	50	44	27	33	36	33	45
"slr1944"	1	0	27	23	24	20	28	19	54	51	42	48	43
"slr1945"	1	0	78	57	68	51	48	55	62	62	52	85	61
"slr1946"	1	0	25	10	8	8	16	7	15	9	15	20	16
"slr1949"	1	0	67	43	40	51	45	53	62	67	49	49	49
"slr1950"	1	0	47	17	15	23	14	18	19	28	25	17	20
"slr1951"	1	0	35	8	8	16	11	10	18	18	13	13	13
"slr1956"	1	0	13	23	11	19	28	7	12	8	13	12	10
"slr1957"	1	0	13	7	4	15	5	6	12	4	5	9	7
"slr1958"	1	0	42	31	31	32	40	35	29	42	31	27	26
"slr1959"	1	0	155	139	114	126	120	99	120	115	115	133	87
"slr1960"	1	0	29	6	4	7	6	10	8	6	8	10	6
"slr1962"	1	0	36	33	13	19	24	19	37	30	36	33	29
"slr1963"	1	0	36	84	57	57	74	64	116	106	87	106	104
"slr1964"	1	0	16	17	5	13	14	6	14	10	9	10	16
"slr1966"	1	0	35	37	19	28	37	44	20	35	31	24	28
"slr1968"	1	0	102	63	66	70	65	47	43	46	62	54	59
"slr1969"	1	0	57	28	28	24	21	26	27	21	20	26	28
"slr1970"	1	0	33	13	9	17	23	17	36	26	31	32	40
"slr1971"	1	0	25	10	18	17	10	23	34	38	45	27	29
"slr1972"	1	0	17	2	3	4	0	6	11	8	9	6	6
"slr1974"	1	0	110	91	87	74	75	89	83	83	82	78	67
"slr1975"	1	0	55	39	26	46	37	50	70	53	50	59	61
"slr1977"	1	0	19	10	16	11	15	22	11	12	9	10	12
"slr1978"	1	0	47	13	22	15	19	15	32	16	15	21	26
"slr1979"	1	0	44	19	13	29	13	18	27	33	25	34	41
"slr1980"	1	0	29	12	12	14	16	20	13	19	20	16	23
"slr1982"	1	0	27	20	17	31	35	18	47	48	41	50	43
"slr1983"	1	0	62	10	20	22	19	14	43	32	48	41	37
"slr1984"	1	0	54	42	45	44	43	61	56	81	69	61	57
"slr1986"	1	0	35	150	212	158	120	221	302	299	324	326	357
"slr1990"	1	0	12	6	4	3	5	3	2	1	5	5	3
"slr1991"	1	0	33	19	23	25	21	22	24	22	20	20	20
"slr1992"	1	0	22	12	13	12	13	15	20	24	26	24	26
"slr1993"	1	0	46	14	13	16	17	13	30	27	26	21	18
"slr1994"	1	0	44	29	27	23	27	25	23	28	29	26	31
"slr1998"	1	0	80	44	48	45	53	68	55	58	48	56	40
"slr1999"	1	0	41	27	17	25	19	21	28	27	38	29	28
"slr2000"	1	0	19	16	9	7	5	9	5	6	6	2	7
"slr2001"	1	0	49	25	26	25	33	18	42	32	41	43	38
"slr2002"	1	0	137	79	51	60	78	80	89	94	83	77	92
"slr2003"	1	0	23	37	49	43	25	34	9	9	17	8	9
"slr2004"	1	0	67	62	60	88	68	72	71	85	86	68	77
"slr2005"	1	0	29	15	16	15	9	11	23	17	17	23	18
"slr2006"	1	0	8	4	3	6	7	6	4	4	2	4	4
"slr2007"	1	0	8	2	3	2	1	4	2	2	1	6	0
"slr2008"	1	0	7	3	4	2	0	1	4	1	3	6	1
"slr2009"	1	0	19	7	6	8	7	6	10	2	8	8	6
"slr2010"	1	0	19	12	10	13	12	17	13	11	9	8	14
"slr2011"	1	0	8	1	1	0	0	1	8	5	7	8	2
"slr2012"	1	0	10	6	4	4	4	1	9	1	3	8	1
"slr2013"	1	0	92	36	35	29	35	45	47	56	32	36	43
"slr2015"	1	0	71	43	41	34	34	54	47	53	48	54	55
"slr2016"	1	0	21	11	7	16	7	19	28	22	20	13	22
"slr2017"	1	0	31	32	26	27	31	28	17	19	18	13	16
"slr2018"	1	0	76	81	107	101	107	73	60	56	68	65	69
"slr2019"	1	0	70	35	32	31	39	36	40	50	43	32	36
